,0,1,2,3,4
0,0.045454545454545456,0.18181818181818182,0.5227272727272727,0.18181818181818182,0.06818181818181818
1,0.038461538461538464,0.17692307692307693,0.4230769230769231,0.2846153846153846,0.07692307692307693
2,0.07202216066481995,0.1523545706371191,0.407202216066482,0.296398891966759,0.07202216066481995
3,0.04,0.17333333333333334,0.49333333333333335,0.24,0.05333333333333334
4,0.038461538461538464,0.09615384615384616,0.5,0.34615384615384615,0.019230769230769232
