,0,1,2,3,4
0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285
1,0.0,0.3058103975535168,0.6574923547400612,0.03669724770642202,0.0
2,0.007891770011273957,0.24577226606538896,0.7316798196166855,0.013528748590755355,0.0011273957158962795
3,0.0,0.375,0.625,0.0,0.0
4,0.0,0.0,1.0,0.0,0.0
