,0,1,2,3,4
0,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0
1,0.024498886414253896,0.7171492204899778,0.2583518930957684,0.0,0.0
2,0.0017825311942959,0.19786096256684493,0.6648841354723708,0.13368983957219252,0.0017825311942959
3,0.0,0.013824884792626729,0.33640552995391704,0.6405529953917051,0.009216589861751152
4,0.0,0.0,0.0,0.75,0.25
